Id	Transcription
L03S13W00P02	r
L03S13W00P03	oː
L03S13W00P04	k
L03S14W00P00	s
L03S14W00P01	p
L03S14W00P02	r
L03S14W00P03	ɔ
L03S14W00P04	ŋː
L03S15W00P00	s
L03S15W00P01	p
L03S15W00P02	r
L03S15W00P03	ɛ̝
L03S15W00P04	ŋː
L03S15W00P05	d
L03S16W00P00	s
L03S16W00P01	p
L03S16W00P02	r
L03S16W00P03	ɛ̝
L03S16W00P04	tː
L03S17W00P00	s
L03S17W00P01	p
L03S17W00P02	r
L03S17W00P03	øː
L03S17W00P04	d
L03S18W00P00	s
L03S18W00P01	p
L03S18W00P02	r
L03S18W00P03	ø̞
L03S18W00P04	ʝː
L03S18W00P05	s
L03S19W00P00	s
L03S19W00P01	p
L03S19W00P02	r
L03S19W00P03	øː
L03S19W00P04	t
L03S20W00P00	s
L03S20W00P01	p
L03S20W00P02	ɵ
L03S20W00P03	ʈː
L03S21W00P00	s
L03S21W00P01	p
L03S21W00P02	oː
L03S22W00P00	s
L03S22W00P01	p
L03S22W00P02	oː
L03S22W00P03	n
L03S23W00P00	s
L03S23W00P01	p
L03S23W00P02	oː
L03S23W00P03	r
L03S24W00P00	s
L03S24W00P01	p
L03S24W00P02	ɛ̝
L03S24W00P03	nː
L03S24W00P04	d
L03S25W00P00	s
L03S25W00P01	p
L03S25W00P02	ɛ̝
L03S25W00P03	nː
L03S26W00P00	s
L03S26W00P01	p
L03S26W00P02	ɛ̝
L03S26W00P03	nː
L03S26W00P04	s
L03S26W00P05	t
L03S27W00P00	s
L03S27W00P01	p
L03S27W00P02	ɛ̝
L03S27W00P03	rː
L03S28W00P00	s
L03S28W00P01	t
L03S28W00P02	ɑː
L03S28W00P03	b
L03S29W00P00	s
L03S29W00P01	t
L03S29W00P02	ɑː
L03S29W00P03	d
L03S30W00P00	s
L03S30W00P01	t
L03S30W00P02	a
L03S30W00P03	ŋː
L03S30W00P04	k
L03S31W00P00	s
L03S31W00P01	t
L03S31W00P02	ɑː
L03S31W00P03	ʈ
L03S32W00P00	s
L03S32W00P01	t
L03S32W00P02	ɑː
L03S32W00P03	t
L03S33W00P00	s
L03S33W00P01	t
L03S33W00P02	eː
L03S33W00P03	l
L03S34W00P00	s
L03S34W00P01	t
L03S34W00P02	ɪ
L03S34W00P03	fː
L03S34W00P04	t
L03S35W00P00	s
L03S35W00P01	t
L03S35W00P02	ɪ
L03S35W00P03	lː
L03S36W00P00	ɧ
L03S36W00P01	ɛ̝
L03S36W00P02	lː
L03S36W00P03	k
L03S37W00P00	s
L03S37W00P01	t
L03S37W00P02	ɔ
L03S37W00P03	kː
L03S38W00P00	s
L03S38W00P01	t
L03S38W00P02	ɔ
L03S38W00P03	fː
L03S38W00P04	t
L03S39W00P00	s
L03S39W00P01	t
L03S39W00P02	uː
L03S39W00P03	l
L03S40W00P00	s
L03S40W00P01	t
L03S40W00P02	ɔ
L03S40W00P03	pː
L03S41W00P00	s
L03S41W00P01	t
L03S41W00P02	r
L03S41W00P03	a
L03S41W00P04	fː
L03S42W00P00	s
L03S42W00P01	t
L03S42W00P02	r
L03S42W00P03	ɑː
L03S42W00P04	m
L03S43W00P00	s
L03S43W00P01	t
L03S43W00P02	r
L03S43W00P03	ɛ̝
L03S43W00P04	sː
L03S44W00P00	s
L03S44W00P01	t
L03S44W00P02	r
L03S44W00P03	ɪ
L03S44W00P04	kː
L03S44W00P05	t
L03S45W00P00	s
L03S45W00P01	t
L03S45W00P02	r
L03S45W00P03	oː
L03S45W00P04	f
L03S46W00P00	s
L03S46W00P01	t
L03S46W00P02	r
L03S46W00P03	ʉː
L03S46W00P04	l
L03S47W00P00	s
L03S47W00P01	t
L03S47W00P02	r
L03S47W00P03	ɵ
L03S47W00P04	nː
L03S47W00P05	t
L03S48W00P00	s
L03S48W00P01	t
L03S48W00P02	r
L03S48W00P03	ʉː
L03S48W00P04	t
L03S49W00P00	s
L03S49W00P01	t
L03S49W00P02	r
L03S49W00P03	yː
L03S49W00P04	k
L03S50W00P00	s
L03S50W00P01	t
L03S50W00P02	r
L03S50W00P03	oː
L03S51W00P00	s
L03S51W00P01	t
L03S51W00P02	r
L03S51W00P03	oː
L03S51W00P04	k
L03S52W00P00	s
L03S52W00P01	t
L03S52W00P02	r
L03S52W00P03	ɛː
L03S52W00P04	v
L03S53W00P00	s
L03S53W00P01	t
L03S53W00P02	ɵ
L03S53W00P03	dː
L03S53W00P04	s
L03S54W00P00	s
L03S54W00P01	t
L03S54W00P02	ɵ
L03S54W00P03	mː
L03S55W00P00	s
L03S55W00P01	t
L03S55W00P02	ɵ
L03S55W00P03	mː
L03S55W00P04	p
L03S56W00P00	s
L03S56W00P01	t
L03S56W00P02	ɵ
L03S56W00P03	nː
L03S56W00P04	s
L03S57W00P00	s
L03S57W00P01	t
L03S57W00P02	ʉː
L03S57W00P03	p
L03S58W00P00	s
L03S58W00P01	t
L03S58W00P02	ʏ
L03S58W00P03	ɡː
L03S59W00P00	s
L03S59W00P01	t
L03S59W00P02	ʏ
L03S59W00P03	ŋː
L03S59W00P04	n
L03S60W00P00	s
L03S60W00P01	t
L03S60W00P02	yː
L03S60W00P03	r
L03S61W00P00	s
L03S61W00P01	t
L03S61W00P02	yː
L03S61W00P03	v
L03S61W00P04	t
L03S62W00P00	s
L03S62W00P01	t
L03S62W00P02	ɔ
L03S62W00P03	ŋː
L03S63W00P00	s
L03S63W00P01	t
L03S63W00P02	ɛː
L03S63W00P03	d
L03S64W00P00	s
L03S64W00P01	t
L03S64W00P02	ɛ̝
L03S64W00P03	lː
L03S64W00P04	d
L03S65W00P00	s
L03S65W00P01	t
L03S65W00P02	ɛ̝
L03S65W00P03	ŋː
L03S65W00P04	d
L03S66W00P00	s
L03S66W00P01	t
L03S66W00P02	ɛ̝
L03S66W00P03	ŋː
L03S66W00P04	k
L03S67W00P00	s
L03S67W00P01	t
L03S67W00P02	øː
L03S67W00P03	d
L03S68W00P00	s
L03S68W00P01	t
L03S68W00P02	øː
L03S68W00P03	k
L03S69W00P00	s
L03S69W00P01	t
L03S69W00P02	ø̞
L03S69W00P03	lː
L03S69W00P04	d
L03S70W00P00	s
L03S70W00P01	t
L03S70W00P02	øː
L03S70W00P03	r
L03S71W00P00	s
L03S71W00P01	t
L03S71W00P02	ø̞
L03S71W00P03	tː
L03S72W00P00	s
L03S72W00P01	ɵ
L03S72W00P02	dː
L03S73W00P00	s
L03S73W00P01	ʉː
L03S73W00P02	ɡ
L03S74W00P00	s
L03S74W00P01	ɵ
L03S74W00P02	mː
L03S74W00P03	p
L03S75W00P00	s
L03S75W00P01	ɵ
L03S75W00P02	rː
L03S76W00P00	s
L03S76W00P01	v
L03S76W00P02	ɑː
L03S76W00P03	ɡ
L03S77W00P00	s
L03S77W00P01	v
L03S77W00P02	a
L03S77W00P03	ʝː
L03S78W00P00	s
L03S78W00P01	v
L03S78W00P02	ɑː
L03S78W00P03	l
L03S79W00P00	s
L03S79W00P01	v
L03S79W00P02	a
L03S79W00P03	lː
L03S79W00P04	ʝ
L03S80W00P00	s
L03S80W00P01	v
L03S80W00P02	a
L03S80W00P03	lː
L03S81W00P00	s
L03S81W00P01	v
L03S81W00P02	a
L03S81W00P03	mː
L03S81W00P04	p
L03S82W00P00	s
L03S82W00P01	v
L03S82W00P02	a
L03S82W00P03	ŋː
L03S82W00P04	k
L03S83W00P00	s
L03S83W00P01	v
L03S83W00P02	eː
L03S83W00P03	k
L03S84W00P00	s
L03S84W00P01	v
L03S84W00P02	eː
L03S84W00P03	p
L03S85W00P00	s
L03S85W00P01	v
L03S85W00P02	ɛ̝
L03S85W00P03	tː
L03S86W00P00	s
L03S86W00P01	v
L03S86W00P02	ɪ
L03S86W00P03	kː
L03S86W00P04	t
L03S87W00P00	s
L03S87W00P01	v
L03S87W00P02	ɪ
L03S87W00P03	nː
L03S88W00P00	s
L03S88W00P01	v
L03S88W00P02	iː
L03S88W00P03	t
L03S89W00P00	s
L03S89W00P01	v
L03S89W00P02	ɵ
L03S89W00P03	lː
L03S89W00P04	s
L03S89W00P05	t
L03S90W00P00	s
L03S90W00P01	v
L03S90W00P02	oː
L03S90W00P03	l
L03S91W00P00	s
L03S91W00P01	v
L03S91W00P02	oː
L03S91W00P03	r
L03S92W00P00	s
L03S92W00P01	v
L03S92W00P02	ɛ̝
L03S92W00P03	rː
L03S92W00P04	m
L03S93W00P00	s
L03S93W00P01	yː
L03S94W00P00	s
L03S94W00P01	yː
L03S94W00P02	l
L03S95W00P00	s
L03S95W00P01	ʏ
L03S95W00P02	lː
L03S95W00P03	t
L03S96W00P00	s
L03S96W00P01	yː
L03S96W00P02	n
L03S97W00P00	s
L03S97W00P01	yː
L03S97W00P02	n
L03S97W00P03	s
L03S97W00P04	k
L03S98W00P00	s
L03S98W00P01	ɔ
L03S98W00P02	ŋː
L03S99W00P00	s
L03S99W00P01	oː
L03S99W00P02	r
L03S100W00P00	s
L03S100W00P01	oː
L03S100W00P02	s
L03S101W00P00	s
L03S101W00P01	ɛ̝
L03S101W00P02	kː
L03S102W00P00	s
L03S102W00P01	ɛː
L03S102W00P02	d
L03S103W00P00	s
L03S103W00P01	ɛː
L03S103W00P02	l
L03S104W00P00	s
L03S104W00P01	øː
L03S104W00P02	k
L03S104W00P03	t
L03S105W00P00	s
L03S105W00P01	ø̞
L03S105W00P02	mː
L03S106W00P00	s
L03S106W00P01	ø̞
L03S106W00P02	mː
L03S106W00P03	n
L03S107W00P00	t
L03S107W00P01	a
L03S107W00P02	ɡː
L03S108W00P00	t
L03S108W00P01	ɑː
L03S108W00P02	k
L03S109W00P00	t
L03S109W00P01	a
L03S109W00P02	kː
L03S109W00P03	t
L03S110W00P00	t
L03S110W00P01	a
L03S110W00P02	lː
L03S110W00P03	ʝ
L03S111W00P00	t
L03S111W00P01	a
L03S111W00P02	pː
L03S112W00P00	t
L03S112W00P01	a
L03S112W00P02	sː
L03S113W00P00	t
L03S113W00P01	ɛ̝
L03S113W00P02	rː
L03S113W00P03	m
L03S114W00P00	t
L03S114W00P01	ɛ̝
L03S114W00P02	kː
L03S114W00P03	s
L03S114W00P04	t
L03S115W00P00	t
L03S115W00P01	ɪ
L03S115W00P02	ŋː
L03S116W00P00	t
L03S116W00P01	ɪ
L03S116W00P02	tː
L03S117W00P00	ɕ
L03S117W00P01	a
L03S117W00P02	fː
L03S117W00P03	s
L03S118W00P00	ɕ
L03S118W00P01	ɑː
L03S118W00P02	t
L03S119W00P00	ɕ
L03S119W00P01	ɔ
L03S119W00P02	kː
L03S120W00P00	ɕ
L03S120W00P01	ʉː
L03S120W00P02	r
L03S121W00P00	ɕ
L03S121W00P01	ʉː
L03S121W00P02	t
L03S122W00P00	ɕ
L03S122W00P01	ʉː
L03S122W00P02	v
L03S123W00P00	ɕ
L03S123W00P01	ɛ̝
L03S123W00P02	nː
L03S123W00P03	s
L03S123W00P04	t
L03S124W00P00	t
L03S124W00P01	ɔ
L03S124W00P02	fː
L03S124W00P03	s
L03S125W00P00	t
L03S125W00P01	uː
L03S125W00P02	k
L03S126W00P00	t
L03S126W00P01	ɔ
L03S126W00P02	lː
L03S126W00P03	k
L03S127W00P00	t
L03S127W00P01	ɔ
L03S127W00P02	lː
L03S127W00P03	v
L03S128W00P00	t
L03S128W00P01	uː
L03S128W00P02	ɳ
L03S129W00P00	t
L03S129W00P01	ɔ
L03S129W00P02	rː
L03S130W00P00	t
L03S130W00P01	r
L03S130W00P02	a
L03S130W00P03	lː
L03S131W00P00	t
L03S131W00P01	r
L03S131W00P02	a
L03S131W00P03	mː
L03S131W00P04	s
L03S132W00P00	t
L03S132W00P01	r
L03S132W00P02	a
L03S132W00P03	pː
L03S133W00P00	t
L03S133W00P01	r
L03S133W00P02	a
L03S133W00P03	tː
L03S134W00P00	t
L03S134W00P01	r
L03S134W00P02	ɑː
L03S134W00P03	v
L03S135W00P00	t
L03S135W00P01	r
L03S135W00P02	ɪ
L03S135W00P03	kː
L03S136W00P00	t
L03S136W00P01	r
L03S136W00P02	ɪ
L03S136W00P03	kː
L03S136W00P04	s
L03S137W00P00	t
L03S137W00P01	r
L03S137W00P02	ɪ
L03S137W00P03	pː
L03S138W00P00	t
L03S138W00P01	r
L03S138W00P02	uː
L03S138W00P03	n
L03S139W00P00	t
L03S139W00P01	r
L03S139W00P02	ɵ
L03S139W00P03	mː
L03S139W00P04	f
L03S140W00P00	t
L03S140W00P01	r
L03S140W00P02	ɵ
L03S140W00P03	pː
L03S141W00P00	t
L03S141W00P01	r
L03S141W00P02	oː
L03S141W00P03	d
L03S142W00P00	t
L03S142W00P01	r
L03S142W00P02	oː
L03S142W00P03	ɡ
L03S143W00P00	t
L03S143W00P01	r
L03S143W00P02	ɔ
L03S143W00P03	ŋː
L03S144W00P00	t
L03S144W00P01	r
L03S144W00P02	ɛː
L03S145W00P00	t
L03S145W00P01	r
L03S145W00P02	ɛː
L03S145W00P03	d
L03S146W00P00	t
L03S146W00P01	r
L03S146W00P02	ɛ̝
L03S146W00P03	fː
L03S147W00P00	t
L03S147W00P01	r
L03S147W00P02	ɛ̝
L03S147W00P03	ŋː
L03S147W00P04	d
L03S148W00P00	t
L03S148W00P01	r
L03S148W00P02	øː
L03S148W00P03	ɡ
L03S149W00P00	t
L03S149W00P01	r
L03S149W00P02	ø̞
L03S149W00P03	sː
L03S149W00P04	t
L03S150W00P00	t
L03S150W00P01	ʉː
L03S150W00P02	b
L03S151W00P00	t
L03S151W00P01	ɵ
L03S151W00P02	fː
L03S152W00P00	t
L03S152W00P01	ɵ
L03S152W00P02	ɡː
L03S153W00P00	t
L03S153W00P01	ɵ
L03S153W00P02	lː
L03S154W00P00	t
L03S154W00P01	ɵ
L03S154W00P02	mː
L03S155W00P00	t
L03S155W00P01	ɵ
L03S155W00P02	ŋː
L03S156W00P00	t
L03S156W00P01	ɵ
L03S156W00P02	nː
L03S157W00P00	t
L03S157W00P01	ɵ
L03S157W00P02	pː
L03S158W00P00	t
L03S158W00P01	v
L03S158W00P02	oː
L03S158W00P03	l
L03S159W00P00	t
L03S159W00P01	v
L03S159W00P02	ɔ
L03S159W00P03	ŋː
L03S160W00P00	t
L03S160W00P01	v
L03S160W00P02	ɛː
L03S160W00P03	r
L03S161W00P00	t
L03S161W00P01	v
L03S161W00P02	ɛ̝
L03S161W00P03	tː
L03S162W00P00	t
L03S162W00P01	yː
L03S162W00P02	ɡ
L03S163W00P00	t
L03S163W00P01	ʏ
L03S163W00P02	ŋː
L03S163W00P03	d
L03S164W00P00	t
L03S164W00P01	ʏ
L03S164W00P02	sː
L03S164W00P03	t
L03S165W00P00	t
L03S165W00P01	oː
L03S165W00P02	ɡ
L03S166W00P00	t
L03S166W00P01	oː
L03S166W00P02	r
L03S167W00P00	t
L03S167W00P01	ɛ̝
L03S167W00P02	pː
L03S167W00P03	t
L03S168W00P00	t
L03S168W00P01	ɛː
L03S168W00P02	t
L03S169W00P00	t
L03S169W00P01	øː
L03S170W00P00	t
L03S170W00P01	ø̞
L03S170W00P02	ʂː
L03S170W00P03	ʈ
L03S171W00P00	t
L03S171W00P01	øː
L03S171W00P02	s
L03S172W00P00	ɵ
L03S172W00P01	ŋː
L03S172W00P02	n
L03S173W00P00	ɵ
L03S173W00P01	lː
L03S174W00P00	ʉː
L03S174W00P01	v
L03S175W00P00	v
L03S175W00P01	a
L03S175W00P02	ŋː
L03S175W00P03	n
L03S176W00P00	v
L03S176W00P01	ɑː
L03S176W00P02	k
L03S177W00P00	v
L03S177W00P01	a
L03S177W00P02	kː
L03S177W00P03	t
L03S178W00P00	v
L03S178W00P01	a
L03S178W00P02	lː
L03S178W00P03	k
L03S179W00P00	v
L03S179W00P01	a
L03S179W00P02	lː
L03S179W00P03	p
L03S180W00P00	v
L03S180W00P01	a
L03S180W00P02	lː
L03S180W00P03	v
L03S181W00P00	v
L03S181W00P01	a
L03S181W00P02	rː
L03S181W00P03	v
L03S182W00P00	v
L03S182W00P01	ɑː
L03S182W00P02	s
L03S183W00P00	v
L03S183W00P01	a
L03S183W00P02	sː
L03S183W00P03	k
L03S184W00P00	v
L03S184W00P01	eː
L03S184W00P02	d
L03S185W00P00	v
L03S185W00P01	eː
L03S185W00P02	k
L03S186W00P00	v
L03S186W00P01	ɛ̝
L03S186W00P02	rː
L03S186W00P03	b
L03S187W00P00	v
L03S187W00P01	ɛ̝
L03S187W00P02	ʂː
L03S188W00P00	v
L03S188W00P01	eː
L03S188W00P02	v
L03S189W00P00	v
L03S189W00P01	ɪ
L03S189W00P02	bː
L03S190W00P00	v
L03S190W00P01	ɪ
L03S190W00P02	dː
L03S191W00P00	v
L03S191W00P01	iː
L03S191W00P02	s
L03S192W00P00	v
L03S192W00P01	ɪ
L03S192W00P02	sː
L03S192W00P03	p
L03S193W00P00	v
L03S193W00P01	ɔ
L03S193W00P02	lː
L03S193W00P03	t
L03S194W00P00	v
L03S194W00P01	r
L03S194W00P02	ɑː
L03S194W00P03	k
L03S195W00P00	v
L03S195W00P01	r
L03S195W00P02	ɪ
L03S195W00P03	sː
L03S195W00P04	t
L03S196W00P00	v
L03S196W00P01	r
L03S196W00P02	oː
L03S197W00P00	v
L03S197W00P01	r
L03S197W00P02	oː
L03S197W00P03	l
L03S198W00P00	v
L03S198W00P01	r
L03S198W00P02	ɔ
L03S198W00P03	ŋː
L03S199W00P00	v
L03S199W00P01	oː
L03S199W00P02	t
L03S200W00P00	v
L03S200W00P01	ɛ̝
L03S200W00P02	ɡː
L03S201W00P00	v
L03S201W00P01	ɛ̝
L03S201W00P02	ʂː
L03S201W00P03	ʈ
L03S202W00P00	v
L03S202W00P01	ɛː
L03S202W00P02	v
L03S203W00P00	v
L03S203W00P01	ɛ̝
L03S203W00P02	kː
L03S203W00P03	s
L03S203W00P04	t
L03S204W00P00	yː
L03S204W00P01	l
L03S205W00P00	yː
L03S205W00P01	r
L03S206W00P00	ɛ̝
L03S206W00P01	rː
L03S206W00P02	m
L03S207W00P00	ɛ̝
L03S207W00P01	rː
L03S207W00P02	v
L03S207W00P03	d
L03S208W00P00	øː
L03S208W00P01	l
L03S209W00P00	ø̞
L03S209W00P01	mː
L03S210W00P00	øː
L03S210W00P01	s
